ano_campeonato,time_mandante,time_visitante,gols_mandante,gols_visitante
2017,Corinthians,Sport Recife,3,1
2017,Corinthians,EC Vitória,0,1
2017,Corinthians,Atlético-GO,0,1
2017,Corinthians,Vasco da Gama,1,0
2017,Corinthians,Coritiba FC,3,1
2017,Corinthians,Grêmio,0,0
2017,Corinthians,Palmeiras,3,2
2017,Corinthians,Avaí FC,1,0
2017,Corinthians,Fluminense,3,1
2017,Corinthians,Atlético-MG,2,2
2017,Sport Recife,Chapecoense,3,0
2017,Sport Recife,Palmeiras,0,2
2017,Atlético-GO,Flamengo,0,3
2017,Atlético-GO,Corinthians,0,1
2017,Atlético-GO,EC Vitória,1,2
2017,Atlético-GO,Cruzeiro,1,2
2017,Atlético-GO,Vasco da Gama,0,1
2017,Atlético-GO,São Paulo,0,1
2017,Grêmio,EC Vitória,1,1
2017,Vasco da Gama,EC Bahia,2,1
2017,Vasco da Gama,Fluminense,3,2
2017,Vasco da Gama,Corinthians,2,5
2017,Vasco da Gama,Sport Recife,2,1
2017,Vasco da Gama,Avaí FC,1,0
2017,Vasco da Gama,Atlético-GO,1,0
2017,Vasco da Gama,Flamengo,0,1
2017,Vasco da Gama,Santos,0,0
2017,Vasco da Gama,Grêmio,1,0
2017,Vasco da Gama,Chapecoense,1,1
2017,Vasco da Gama,São Paulo,1,1
2017,Vasco da Gama,Atlético-MG,1,1
2017,Vasco da Gama,Ponte Preta,2,1
2017,Flamengo,Ponte Preta,2,0
2017,Flamengo,Chapecoense,5,1
2017,Flamengo,São Paulo,2,0
2017,Flamengo,Grêmio,0,1
2017,Flamengo,Palmeiras,2,2
2017,Flamengo,Coritiba FC,2,1
2017,Flamengo,EC Vitória,0,2
2017,Flamengo,Atlético-GO,2,0
2017,Flamengo,Athletico-PR,2,0
2017,Flamengo,Sport Recife,2,0
2017,Flamengo,Avaí FC,1,1
2017,Flamengo,EC Bahia,4,1
2017,Flamengo,Cruzeiro,2,0
2017,Flamengo,Corinthians,3,0
2017,Flamengo,Santos,1,2
2017,EC Vitória,Atlético-MG,2,0
2017,EC Vitória,Botafogo,2,2
2017,EC Vitória,Santos,0,2
2017,EC Vitória,EC Bahia,0,0
2017,EC Vitória,Vasco da Gama,1,4
2017,EC Vitória,Grêmio,1,3
2017,EC Vitória,Chapecoense,1,2
2017,EC Vitória,Ponte Preta,3,1
2017,EC Vitória,Avaí FC,0,1
2017,EC Vitória,Fluminense,2,2
2017,EC Vitória,São Paulo,1,2
2017,EC Vitória,Sport Recife,1,2
2017,EC Vitória,Athletico-PR,2,3
2017,EC Vitória,Atlético-GO,1,1
2017,EC Vitória,Palmeiras,3,1
2017,EC Vitória,Cruzeiro,1,1
2017,EC Vitória,Flamengo,1,2
2017,Santos,Coritiba FC,1,0
2017,Santos,Cruzeiro,0,1
2017,Santos,Palmeiras,1,0
2017,Santos,Sport Recife,0,1
2017,Santos,São Paulo,3,2
2017,Santos,Chapecoense,1,0
2017,Santos,Corinthians,2,0
2017,Santos,Athletico-PR,1,0
2017,Santos,Atlético-GO,1,0
2017,Santos,Atlético-MG,3,1
2017,Santos,Vasco da Gama,1,2
2017,Santos,Grêmio,1,0
2017,Santos,Avaí FC,1,1
2017,Fluminense,Chapecoense,3,3
2017,Fluminense,Cruzeiro,1,1
2017,Atlético-MG,Fluminense,1,2
2017,Atlético-MG,Ponte Preta,2,2
2017,Atlético-MG,Avaí FC,1,0
2017,Atlético-MG,Athletico-PR,0,1
2017,Atlético-MG,Sport Recife,2,2
2017,Atlético-MG,Cruzeiro,3,1
2017,Atlético-MG,Santos,0,1
2017,Atlético-MG,EC Bahia,0,2
2017,Atlético-MG,Vasco da Gama,1,2
2017,Atlético-MG,Flamengo,2,0
2017,Atlético-MG,Palmeiras,1,1
2017,Atlético-MG,EC Vitória,1,3
2017,Atlético-MG,São Paulo,1,0
2017,Atlético-MG,Chapecoense,2,3
2017,Atlético-MG,Botafogo,0,0
2017,Atlético-MG,Atlético-GO,3,2
2017,Atlético-MG,Coritiba FC,3,0
2017,Atlético-MG,Grêmio,4,3
2017,Ponte Preta,Sport Recife,4,0
2017,Ponte Preta,São Paulo,1,0
2017,Ponte Preta,Chapecoense,3,2
2017,Ponte Preta,Cruzeiro,1,0
2017,Ponte Preta,Palmeiras,1,2
2017,Ponte Preta,EC Bahia,0,3
2017,Ponte Preta,Coritiba FC,4,0
2017,Ponte Preta,Fluminense,0,0
2017,Ponte Preta,Vasco da Gama,0,0
2017,Ponte Preta,Botafogo,2,1
2017,Ponte Preta,Atlético-MG,1,2
2017,Ponte Preta,Atlético-GO,1,3
2017,Ponte Preta,Flamengo,1,0
2017,Ponte Preta,Santos,1,1
2017,Ponte Preta,Avaí FC,1,2
2017,Ponte Preta,Corinthians,1,0
2017,Ponte Preta,Grêmio,0,1
2017,Ponte Preta,Athletico-PR,2,1
2017,Ponte Preta,EC Vitória,2,3
2017,Avaí FC,EC Vitória,0,0
2017,Avaí FC,Sport Recife,1,0
2017,Avaí FC,Flamengo,1,1
2017,Avaí FC,Fluminense,0,3
2017,Avaí FC,Ponte Preta,0,0
2017,Avaí FC,Coritiba FC,1,4
2017,Avaí FC,Corinthians,0,0
2017,Avaí FC,Cruzeiro,1,0
2017,Avaí FC,Santos,0,0
2017,Avaí FC,São Paulo,1,1
2017,Avaí FC,Chapecoense,1,0
2017,Avaí FC,Atlético-MG,1,1
2017,Avaí FC,Atlético-GO,0,2
2017,Avaí FC,Vasco da Gama,1,2
2017,Avaí FC,Botafogo,1,1
2017,Avaí FC,Grêmio,2,2
2017,Avaí FC,EC Bahia,1,2
2017,Avaí FC,Palmeiras,2,1
2017,Avaí FC,Athletico-PR,1,0
2017,Coritiba FC,Vasco da Gama,2,2
2017,Flamengo,Atlético-MG,1,1
2017,Flamengo,Fluminense,1,1
2017,Flamengo,Vasco da Gama,0,0
2017,Fluminense,Santos,3,2
2017,Fluminense,EC Vitória,2,1
2017,Fluminense,Athletico-PR,1,1
2017,Fluminense,Grêmio,0,2
2017,Fluminense,Flamengo,2,2
2017,Fluminense,Botafogo,0,1
2017,Fluminense,Corinthians,0,1
2017,Fluminense,Atlético-GO,3,1
2017,Fluminense,Atlético-MG,2,1
2017,Fluminense,Vasco da Gama,0,1
2017,Fluminense,Palmeiras,0,1
2017,Fluminense,Avaí FC,1,0
2017,Fluminense,São Paulo,3,1
2017,Fluminense,EC Bahia,1,1
2017,Fluminense,Coritiba FC,2,2
2017,Fluminense,Ponte Preta,2,0
2017,Fluminense,Sport Recife,1,2
2017,Vasco da Gama,Botafogo,1,0
2017,Vasco da Gama,Coritiba FC,1,1
2017,Vasco da Gama,EC Vitória,1,1
2017,Botafogo,Ponte Preta,2,0
2017,Botafogo,EC Bahia,1,0
2017,Botafogo,Coritiba FC,2,2
2017,Botafogo,Vasco da Gama,3,1
2017,Botafogo,Avaí FC,0,2
2017,Botafogo,Atlético-MG,1,1
2017,Botafogo,Sport Recife,2,1
2017,Botafogo,São Paulo,3,4
2017,Botafogo,Palmeiras,1,2
2017,Botafogo,Grêmio,1,0
2017,Botafogo,Flamengo,2,0
2017,Botafogo,Santos,2,0
2017,Botafogo,EC Vitória,2,3
2017,Botafogo,Chapecoense,2,1
2017,Botafogo,Corinthians,2,1
2017,Botafogo,Fluminense,1,2
2017,Botafogo,Athletico-PR,0,1
2017,Botafogo,Atlético-GO,1,2
2017,Botafogo,Cruzeiro,2,2
2017,São Paulo,Avaí FC,2,0
2017,São Paulo,Palmeiras,2,0
2017,São Paulo,EC Vitória,2,0
2017,São Paulo,Atlético-MG,1,2
2017,São Paulo,Fluminense,1,1
2017,São Paulo,Atlético-GO,2,2
2017,São Paulo,Vasco da Gama,1,0
2017,São Paulo,Grêmio,1,1
2017,São Paulo,Coritiba FC,1,2
2017,São Paulo,Cruzeiro,3,2
2017,São Paulo,Ponte Preta,2,2
2017,São Paulo,Corinthians,1,1
2017,São Paulo,Sport Recife,1,0
2017,São Paulo,EC Bahia,1,1
2017,Sport Recife,Cruzeiro,1,1
2017,Sport Recife,Grêmio,4,3
2017,Sport Recife,Flamengo,2,0
2017,Sport Recife,São Paulo,0,0
2017,Sport Recife,EC Vitória,1,3
2017,Sport Recife,Athletico-PR,1,0
2017,Sport Recife,Atlético-GO,4,0
2017,Sport Recife,Fluminense,2,2
2017,Sport Recife,Ponte Preta,0,0
2017,Sport Recife,Avaí FC,0,1
2017,Sport Recife,Vasco da Gama,1,1
2017,Sport Recife,Atlético-MG,1,1
2017,Sport Recife,Santos,1,1
2017,Sport Recife,Coritiba FC,3,4
2017,Sport Recife,Botafogo,1,2
2017,Sport Recife,EC Bahia,1,0
2017,Sport Recife,Corinthians,1,0
2017,EC Bahia,Avaí FC,1,1
2017,Cruzeiro,São Paulo,1,0
2017,Cruzeiro,Chapecoense,0,2
2017,Cruzeiro,Atlético-GO,2,0
2017,Cruzeiro,Grêmio,3,3
2017,Cruzeiro,Coritiba FC,2,0
2017,Cruzeiro,Palmeiras,3,1
2017,Cruzeiro,Flamengo,1,1
2017,Cruzeiro,EC Vitória,0,0
2017,Cruzeiro,Botafogo,0,0
2017,Cruzeiro,Sport Recife,2,0
2017,Cruzeiro,Santos,1,1
2017,Cruzeiro,EC Bahia,1,0
2017,Cruzeiro,Corinthians,1,1
2017,Cruzeiro,Ponte Preta,2,1
2017,Cruzeiro,Atlético-MG,1,3
2017,Cruzeiro,Athletico-PR,1,0
2017,Cruzeiro,Fluminense,3,1
2017,Cruzeiro,Avaí FC,2,2
2017,Cruzeiro,Vasco da Gama,0,1
2017,Atlético-MG,Corinthians,0,2
2017,Coritiba FC,Atlético-GO,4,1
2017,Coritiba FC,Athletico-PR,1,0
2017,Coritiba FC,Palmeiras,1,0
2017,Coritiba FC,EC Bahia,0,0
2017,Coritiba FC,Corinthians,0,0
2017,Coritiba FC,Sport Recife,0,3
2017,Coritiba FC,Fluminense,1,2
2017,Coritiba FC,Atlético-MG,0,2
2017,Coritiba FC,Chapecoense,2,0
2017,Coritiba FC,Santos,0,0
2017,Coritiba FC,EC Vitória,0,1
2017,Coritiba FC,Botafogo,2,3
2017,Coritiba FC,Grêmio,0,1
2017,Coritiba FC,Cruzeiro,1,0
2017,Coritiba FC,Avaí FC,4,0
2017,Coritiba FC,Ponte Preta,1,1
2017,Coritiba FC,Flamengo,1,0
2017,Coritiba FC,São Paulo,1,2
2017,Atlético-GO,Ponte Preta,3,0
2017,Atlético-GO,Avaí FC,3,1
2017,Atlético-GO,Athletico-PR,0,1
2017,Atlético-GO,Santos,1,1
2017,Atlético-GO,Atlético-MG,1,2
2017,Atlético-GO,Botafogo,1,1
2017,Atlético-GO,Grêmio,0,1
2017,Atlético-GO,Coritiba FC,1,0
2017,Atlético-GO,EC Bahia,1,1
2017,Atlético-GO,Palmeiras,1,3
2017,Atlético-GO,Sport Recife,2,0
2017,Atlético-GO,Chapecoense,1,1
2017,Atlético-GO,Fluminense,1,1
2017,Flamengo,Botafogo,0,0
2017,Vasco da Gama,Athletico-PR,0,1
2017,Vasco da Gama,Cruzeiro,0,3
2017,Vasco da Gama,Palmeiras,1,1
2017,Palmeiras,Grêmio,1,0
2017,Palmeiras,Coritiba FC,1,0
2017,Palmeiras,Ponte Preta,2,0
2017,Santos,Botafogo,1,0
2017,Santos,Ponte Preta,0,0
2017,Santos,EC Bahia,3,0
2017,Santos,Flamengo,3,2
2017,Santos,Fluminense,0,0
2017,Santos,EC Vitória,2,2
2017,São Paulo,Athletico-PR,2,1
2017,São Paulo,Flamengo,2,0
2017,São Paulo,Santos,2,1
2017,São Paulo,Chapecoense,2,2
2017,São Paulo,Botafogo,0,0
2024,Atlético-GO,Flamengo,1,2
2024,Flamengo,São Paulo,2,1
2024,Botafogo,Athletico-PR,1,1
2024,Atlético-GO,Criciúma EC,1,2
2024,São Paulo,Cuiabá-MT,0,1
2024,Juventude,Vasco da Gama,2,0
2024,Fortaleza,Grêmio,1,0
2024,Internacional,Corinthians,1,0
2024,Cruzeiro,Fluminense,2,0
2024,EC Vitória,Atlético-MG,4,2
2024,Flamengo,EC Bahia,2,1
2024,Palmeiras,RB Bragantino,2,1
2024,Criciúma EC,Botafogo,2,1
2024,Grêmio,Internacional,0,1
2024,Vasco da Gama,São Paulo,4,1
2024,Fluminense,Flamengo,0,1
2024,Athletico-PR,Corinthians,1,1
2024,EC Bahia,Cruzeiro,4,1
2024,Palmeiras,Juventude,3,1
2024,RB Bragantino,EC Vitória,2,1
2024,Internacional,Flamengo,1,1
2024,Athletico-PR,Atlético-MG,1,0
2024,Athletico-PR,Fortaleza,1,1
2024,Criciúma EC,Athletico-PR,0,0
2024,Atlético-MG,Internacional,1,3
2024,RB Bragantino,Botafogo,0,1
2024,Criciúma EC,São Paulo,1,1
2024,Cuiabá-MT,Corinthians,0,1
2024,Vasco da Gama,EC Bahia,3,2
2024,Fluminense,Grêmio,2,2
2024,RB Bragantino,Cuiabá-MT,0,0
2024,Athletico-PR,EC Vitória,1,2
2024,Juventude,Fortaleza,0,3
2024,Corinthians,Palmeiras,2,0
2024,Internacional,Criciúma EC,2,0
2024,EC Bahia,São Paulo,0,3
2024,Botafogo,Vasco da Gama,3,0
2024,Cruzeiro,Flamengo,0,1
2024,Atlético-GO,Atlético-MG,1,0
2024,Internacional,Fluminense,2,0
2024,Palmeiras,Grêmio,1,0
2024,EC Vitória,Corinthians,1,2
2024,Botafogo,Cuiabá-MT,0,0
2024,Cruzeiro,Criciúma EC,2,1
2024,Fortaleza,Vasco da Gama,3,0
2024,São Paulo,Athletico-PR,2,1
2024,Atlético-GO,RB Bragantino,0,0
2024,Juventude,EC Bahia,2,1
2024,Flamengo,Atlético-MG,0,0
2024,Corinthians,Cruzeiro,2,1
2024,RB Bragantino,São Paulo,1,1
2024,Athletico-PR,Atlético-GO,2,0
2024,Criciúma EC,EC Vitória,0,1
2024,EC Bahia,Palmeiras,1,2
2024,Grêmio,Juventude,2,2
2024,Atlético-MG,Botafogo,0,0
2024,Vasco da Gama,Internacional,0,1
2024,Fluminense,Fortaleza,2,2
2024,Botafogo,EC Vitória,1,1
2024,São Paulo,Atlético-MG,2,2
2024,Atlético-GO,Palmeiras,0,1
2024,Juventude,Cuiabá-MT,1,1
2024,Internacional,RB Bragantino,4,1
2024,EC Bahia,Athletico-PR,1,1
2024,Corinthians,Vasco da Gama,3,1
2024,Fluminense,Criciúma EC,0,0
2024,Fortaleza,Flamengo,0,0
2024,Cruzeiro,Grêmio,1,1
2024,Atlético-MG,Juventude,2,3
2024,Palmeiras,Botafogo,1,3
2024,Cuiabá-MT,EC Bahia,1,2
2024,Criciúma EC,Corinthians,2,4
2024,Vasco da Gama,Atlético-GO,2,2
2024,Flamengo,Internacional,3,2
2024,EC Vitória,Fortaleza,2,0
2024,RB Bragantino,Cruzeiro,1,1
2024,Athletico-PR,Fluminense,1,1
2024,Corinthians,EC Bahia,3,0
2024,São Paulo,Juventude,1,2
2024,Vasco da Gama,Atlético-MG,2,0
2024,EC Vitória,Grêmio,1,1
2024,Criciúma EC,Flamengo,0,3
2024,Internacional,Botafogo,0,1
2024,Cruzeiro,Palmeiras,1,2
2024,Atlético-GO,Fortaleza,3,1
2024,Fluminense,Cuiabá-MT,1,0
2024,Athletico-PR,RB Bragantino,1,2
2024,Grêmio,Corinthians,0,3
2024,Atlético-MG,Athletico-PR,1,0
2024,EC Bahia,Atlético-GO,2,0
2024,Flamengo,EC Vitória,2,2
2024,Botafogo,São Paulo,2,1
2024,Palmeiras,Fluminense,0,1
2024,RB Bragantino,Criciúma EC,5,1
2024,Fortaleza,Internacional,3,0
2024,Cuiabá-MT,Vasco da Gama,1,2
2024,Juventude,Cruzeiro,0,1
2025,Sport Recife,Flamengo,1,5
2025,Palmeiras,Juventude,4,1
2025,Fluminense,Ceará SC,1,0
2025,Flamengo,São Paulo,2,0
2025,Palmeiras,Mirassol,1,1
2025,Atlético-GO,Sport Recife,3,1
2025,São Paulo,Sport Recife,0,0
2025,Fortaleza,Fluminense,2,0
2025,Juventude,EC Vitória,2,0
2025,Vasco da Gama,EC Bahia,3,1
2025,Cruzeiro,Mirassol,2,1
2025,Atlético-GO,Fortaleza,3,3
2025,Grêmio,Atlético-GO,2,1
2025,Flamengo,Internacional,1,1
2025,Palmeiras,Botafogo,0,0
2025,Fortaleza,RB Bragantino,3,1
2025,Vasco da Gama,Santos,2,1
2025,EC Bahia,Corinthians,1,1
2025,RB Bragantino,Ceará SC,2,2
2025,Ceará SC,Grêmio,2,0
2025,Corinthians,Vasco da Gama,3,0
2025,Botafogo,Juventude,2,0
2025,Fluminense,RB Bragantino,2,1
2025,Atlético-GO,São Paulo,0,0
2025,Mirassol,Fortaleza,1,1
2025,EC Vitória,Flamengo,1,2
2025,Sport Recife,Palmeiras,1,2
2025,Internacional,Cruzeiro,3,0
2025,Santos,EC Bahia,2,2
2025,Juventude,Ceará SC,2,1
2025,RB Bragantino,Botafogo,1,0
2025,Palmeiras,Corinthians,2,0
2025,Vasco da Gama,Sport Recife,3,1
2025,EC Bahia,Mirassol,1,1
2025,São Paulo,Cruzeiro,1,1
2025,Grêmio,Flamengo,0,2
2025,Fluminense,Santos,1,0
2025,Fortaleza,Internacional,0,0
2025,Atlético-GO,EC Vitória,2,2
2025,Ceará SC,Vasco da Gama,2,1
2025,Botafogo,São Paulo,2,2
2025,Sport Recife,RB Bragantino,0,1
2025,Mirassol,Grêmio,4,1
2025,Corinthians,Fluminense,0,2
2025,Internacional,Palmeiras,0,1
2025,EC Vitória,Fortaleza,2,1
2025,Santos,Atlético-GO,2,0
2025,Flamengo,Juventude,6,0
2025,Cruzeiro,EC Bahia,3,0
2025,Corinthians,Sport Recife,2,1
2025,Vasco da Gama,Flamengo,0,0
2025,Grêmio,Internacional,1,1
2025,Juventude,Mirassol,2,2
2025,São Paulo,Santos,2,1
2025,Atlético-GO,Botafogo,1,0
2025,Fluminense,EC Vitória,1,1
2025,Fortaleza,Palmeiras,1,2
2025,RB Bragantino,Cruzeiro,1,0
2025,EC Bahia,Ceará SC,1,0
2025,Internacional,Juventude,3,1
2025,Ceará SC,São Paulo,1,1
2025,Mirassol,Atlético-GO,2,2
2025,Sport Recife,Fortaleza,0,0
2025,Botafogo,Fluminense,2,0
2025,Flamengo,Corinthians,4,0
2025,Palmeiras,EC Bahia,0,1
2025,EC Vitória,Grêmio,1,1
2025,Cruzeiro,Vasco da Gama,1,0
2025,Santos,RB Bragantino,1,2
2025,São Paulo,Fortaleza,0,0
2025,Ceará SC,EC Vitória,1,0
2025,Fluminense,Sport Recife,2,1
2025,Corinthians,Internacional,4,2
2025,EC Bahia,Botafogo,1,0
2025,Grêmio,Santos,1,0
2025,Vasco da Gama,Palmeiras,0,1
2025,Cruzeiro,Flamengo,2,1
2025,RB Bragantino,Mirassol,1,0
2025,Juventude,Atlético-GO,0,1
2025,Fortaleza,Juventude,5,0
2025,Grêmio,RB Bragantino,1,1
2025,Mirassol,Corinthians,2,1
2025,EC Vitória,Vasco da Gama,2,1
2025,Flamengo,EC Bahia,1,0
2025,Sport Recife,Cruzeiro,0,4
2025,Palmeiras,São Paulo,1,0
2025,Atlético-GO,Fluminense,3,2
2025,Botafogo,Internacional,4,0
2025,Santos,Ceará SC,0,0
2025,Ceará SC,Sport Recife,2,0
2025,Vasco da Gama,Fortaleza,3,0
2025,São Paulo,Grêmio,2,1
2025,EC Bahia,EC Vitória,2,1
2025,Juventude,Fluminense,1,1
2025,Corinthians,Santos,1,0
2025,Flamengo,Botafogo,0,0
2025,RB Bragantino,Palmeiras,1,2
2025,Cruzeiro,Atlético-GO,0,0
2025,Internacional,Mirassol,1,1
2025,São Paulo,Mirassol,0,2
2025,Fluminense,Vasco da Gama,2,1
2025,Atlético-GO,Corinthians,0,0
2025,Grêmio,EC Bahia,1,0
2025,Palmeiras,Flamengo,0,2
2025,Sport Recife,Internacional,1,1
2025,EC Vitória,Santos,0,1
2025,Fortaleza,Cruzeiro,0,2
2025,RB Bragantino,Juventude,1,0
2025,Botafogo,Ceará SC,3,2
2025,EC Bahia,São Paulo,2,1
2025,Vasco da Gama,RB Bragantino,0,2
2025,Mirassol,Sport Recife,1,0
2025,Juventude,Grêmio,0,2
2025,Santos,Botafogo,0,1
2025,Ceará SC,Atlético-GO,0,1
2025,Corinthians,EC Vitória,0,0
2025,Flamengo,Fortaleza,5,0
2025,Cruzeiro,Palmeiras,2,1
2025,Internacional,Fluminense,0,2
2025,EC Vitória,Cruzeiro,0,0
2025,RB Bragantino,EC Bahia,0,3
2025,Fortaleza,Santos,2,3
2025,Grêmio,Corinthians,1,1
2025,Atlético-GO,Internacional,2,0
2025,São Paulo,Vasco da Gama,1,3
2025,Botafogo,Mirassol,3,3
2025,Internacional,EC Vitória,1,0
2025,Vasco da Gama,Botafogo,0,2
2025,EC Bahia,Atlético-GO,2,1
2025,Corinthians,RB Bragantino,1,2
2025,Fortaleza,Ceará SC,0,1
2025,Cruzeiro,Grêmio,4,1
2025,Juventude,Sport Recife,2,0
2025,Mirassol,Fluminense,2,1
2025,Santos,Palmeiras,1,0
2025,Ceará SC,Corinthians,0,1
2025,Santos,Flamengo,1,0
2025,Botafogo,EC Vitória,0,0
2025,RB Bragantino,São Paulo,2,2
2025,Fluminense,Cruzeiro,0,2
2025,Grêmio,Fortaleza,2,1
2025,Juventude,Vasco da Gama,2,0
2025,EC Bahia,Internacional,1,0
2025,Fortaleza,EC Bahia,1,1
2025,Vasco da Gama,Grêmio,1,1
2025,Mirassol,Santos,3,0
2025,São Paulo,Corinthians,2,0
2025,Internacional,Ceará SC,1,0
2025,EC Vitória,RB Bragantino,1,0
2025,Cruzeiro,Juventude,4,0
2025,Palmeiras,Atlético-GO,3,2
2025,Sport Recife,Botafogo,0,1
2025,Flamengo,Fluminense,1,0
2025,Ceará SC,Mirassol,0,2
2025,Fluminense,Palmeiras,1,2
2025,Corinthians,Cruzeiro,0,0
2025,Santos,Internacional,1,2
2025,RB Bragantino,Flamengo,1,2
2025,EC Vitória,Sport Recife,2,2
2025,Juventude,São Paulo,0,1
2025,Grêmio,Botafogo,1,1
2025,Botafogo,Corinthians,1,1
2025,Mirassol,EC Vitória,1,1
2025,Sport Recife,Santos,2,2
2025,Palmeiras,Grêmio,1,0
2025,Cruzeiro,Ceará SC,1,2
2025,São Paulo,Fluminense,3,1
2025,EC Bahia,Juventude,3,0
2025,Internacional,Vasco da Gama,1,1
2025,Flamengo,Atlético-GO,1,0
2025,Sport Recife,EC Bahia,0,0
2025,Mirassol,Vasco da Gama,3,2
2025,Fluminense,Grêmio,1,0
2025,Botafogo,Cruzeiro,0,2
2025,Corinthians,Fortaleza,1,1
2025,Ceará SC,Flamengo,1,1
2025,Atlético-GO,RB Bragantino,2,1
2025,EC Vitória,Palmeiras,2,2
2025,Internacional,São Paulo,1,2
2025,Santos,Juventude,3,1
2025,São Paulo,EC Vitória,2,0
2025,RB Bragantino,Internacional,1,3
2025,Flamengo,Mirassol,2,1
2025,Fortaleza,Botafogo,0,5
2025,EC Bahia,Fluminense,3,3
2025,Palmeiras,Ceará SC,2,1
2025,Vasco da Gama,Atlético-GO,1,1
2025,Cruzeiro,Santos,1,2
2025,Grêmio,Sport Recife,0,1
2025,Juventude,Corinthians,2,1
2025,Fluminense,Fortaleza,2,1
2025,Ceará SC,RB Bragantino,1,0
2025,EC Vitória,Juventude,2,2
2025,Sport Recife,São Paulo,2,2
2025,Corinthians,EC Bahia,1,2
2025,Atlético-GO,Grêmio,1,3
2025,Santos,Vasco da Gama,0,6
2025,Internacional,Flamengo,1,3
2025,Botafogo,Palmeiras,0,1
2025,Mirassol,Cruzeiro,1,1
2025,RB Bragantino,Fluminense,4,2
2025,Cruzeiro,Internacional,2,1
2025,Grêmio,Ceará SC,0,0
2025,Vasco da Gama,Corinthians,2,3
2025,EC Bahia,Santos,2,0
2025,Juventude,Botafogo,1,3
2025,Fortaleza,Mirassol,0,1
2025,São Paulo,Atlético-GO,2,0
2025,Palmeiras,Sport Recife,3,0
2025,Flamengo,EC Vitória,8,0
2025,Ceará SC,Juventude,0,1
2025,Botafogo,RB Bragantino,4,1
2025,Cruzeiro,São Paulo,1,0
2025,Santos,Fluminense,0,0
2025,Flamengo,Grêmio,1,1
2025,Corinthians,Palmeiras,1,1
2025,EC Vitória,Atlético-GO,1,0
2025,Mirassol,EC Bahia,5,1
2025,Sport Recife,Vasco da Gama,2,3
2025,Internacional,Fortaleza,2,1
2025,Fortaleza,EC Vitória,2,0
2025,Grêmio,Mirassol,0,1
2025,Palmeiras,Internacional,4,1
2025,Fluminense,Corinthians,0,1
2025,RB Bragantino,Sport Recife,1,1
2025,Atlético-GO,Santos,1,1
2025,Juventude,Flamengo,0,2
2025,São Paulo,Botafogo,1,0
2025,Vasco da Gama,Ceará SC,2,2
2025,EC Bahia,Cruzeiro,1,2
2025,EC Vitória,Fluminense,0,1
2025,Botafogo,Atlético-GO,1,0
2025,Ceará SC,EC Bahia,1,1
2025,Palmeiras,Fortaleza,4,1
2025,Mirassol,Juventude,2,0
2025,Flamengo,Vasco da Gama,1,1
2025,Internacional,Grêmio,2,3
2025,Sport Recife,Corinthians,1,0
2025,Santos,São Paulo,1,0
2025,Cruzeiro,RB Bragantino,2,1
2025,Fortaleza,Sport Recife,1,0
2025,Vasco da Gama,Cruzeiro,2,0
2025,Juventude,Internacional,1,1
2025,Atlético-GO,Mirassol,1,0
2025,Grêmio,EC Vitória,3,1
2025,EC Bahia,Palmeiras,1,0
2025,Fluminense,Botafogo,2,0
2025,RB Bragantino,Santos,2,2
2025,Corinthians,Flamengo,1,2
2025,São Paulo,Ceará SC,0,1
2025,Atlético-GO,Juventude,0,0
2025,Mirassol,RB Bragantino,1,1
2025,Sport Recife,Fluminense,2,2
2025,Palmeiras,Vasco da Gama,3,0
2025,Internacional,Corinthians,1,1
2025,Santos,Grêmio,1,1
2025,Botafogo,EC Bahia,2,1
2025,EC Vitória,Ceará SC,1,0
2025,Fortaleza,São Paulo,0,2
2025,Flamengo,Cruzeiro,0,0
2025,RB Bragantino,Grêmio,1,0
2025,Internacional,Botafogo,2,0
2025,Fluminense,Atlético-GO,3,0
2025,Corinthians,Mirassol,3,0
2025,Vasco da Gama,EC Vitória,4,3
2025,São Paulo,Palmeiras,2,3
2025,Juventude,Fortaleza,1,2
2025,EC Bahia,Flamengo,1,0
2025,Cruzeiro,Sport Recife,1,1
2025,Ceará SC,Santos,3,0
2025,Palmeiras,RB Bragantino,5,1
2025,Botafogo,Flamengo,0,3
2025,Sport Recife,Ceará SC,1,1
2025,Mirassol,Internacional,3,1
2025,Santos,Corinthians,3,1
2025,Atlético-GO,Cruzeiro,1,1
2025,Fortaleza,Vasco da Gama,0,2
2025,Grêmio,São Paulo,2,0
2025,EC Vitória,EC Bahia,2,1
2025,Fluminense,Juventude,1,0
2025,Corinthians,Atlético-GO,1,0
2025,Cruzeiro,Fortaleza,1,0
2025,Flamengo,Palmeiras,3,2
2025,Mirassol,São Paulo,3,0
2025,Ceará SC,Botafogo,0,2
2025,Internacional,Sport Recife,2,0
2025,EC Bahia,Grêmio,4,0
2025,Juventude,RB Bragantino,1,0
2025,Vasco da Gama,Fluminense,2,0
2025,Santos,EC Vitória,0,1
2025,EC Vitória,Corinthians,0,1
2025,Atlético-GO,Ceará SC,1,0
2025,Fluminense,Internacional,1,0
2025,Sport Recife,Mirassol,1,2
2025,Fortaleza,Flamengo,1,0
2025,São Paulo,EC Bahia,2,0
2025,Botafogo,Santos,2,2
2025,Grêmio,Juventude,3,1
2025,RB Bragantino,Vasco da Gama,0,3
2025,Palmeiras,Cruzeiro,0,0
2025,Santos,Fortaleza,1,1
2025,Cruzeiro,EC Vitória,3,1
